,ID,genre,positive,negative,anger,disgust,fear,sadness,anticipation,joy,surprise,trust
135,260,Ghost and Horror,0.07323518308795736,0.09701774254435584,0.05039637599093976,0.027935069837674523,0.04322385805964498,0.061910154775386646,0.040203850509626125,0.02472631181577949,0.03624009060022638,0.0526613816534539
136,134,Love and Romance,0.07369734553429431,0.05445057853739566,0.019587083112758037,0.00937759963699619,0.02627996672464617,0.027263102170460247,0.038455721092035884,0.035657566361641975,0.033048476140058465,0.05010209483475648
137,325,Western Stories,0.11016209476308743,0.1139027431421394,0.04569825436408995,0.016645885286783093,0.06677057356608458,0.05548628428927703,0.07587281795511104,0.04463840399002511,0.05442643391521219,0.07543640897755498
138,146,Western Stories,0.09763824884792734,0.11991167434715973,0.0498271889400923,0.02083333333333327,0.06115591397849498,0.05654761904761931,0.04925115207373284,0.03811443932411664,0.04646697388632879,0.06595622119815713
139,234,Christmas Stories,0.08253521126760602,0.08957746478873284,0.039718309859154956,0.02281690140845069,0.03549295774647886,0.047605633802816995,0.05098591549295787,0.03887323943661974,0.04507042253521134,0.055492957746479034
140,335,Western Stories,0.10597201921068838,0.12455627479640444,0.041553560242221795,0.01743579035289206,0.06849029024848578,0.06389642931718519,0.06786385466694479,0.038316976404259795,0.0442681144288996,0.07162246815619074
141,116,Detective and Mystery,0.06826105572206412,0.08190103370236938,0.03724998470854498,0.016331274084041787,0.044100556608967355,0.04061410483821668,0.040981099761453595,0.02935959385895146,0.04128692886415102,0.056027891614167026
142,284,Humorous and Wit and Satire,0.09238914626075453,0.08735936465916591,0.03573792190602232,0.017736598279285264,0.039774983454665395,0.047584381204499544,0.04672402382528053,0.04798146922567755,0.04698874917273253,0.05982792852415478
143,141,Ghost and Horror,0.10361810949043472,0.07937109301003999,0.030687630232998597,0.01420723621898089,0.03864368251562783,0.04034855086190552,0.06042811138473168,0.03750710361810937,0.04243227884068937,0.07293047925743514
144,333,Western Stories,0.09058957912309896,0.115543449608996,0.05781565767507223,0.02170283806343917,0.06853527809507025,0.04533872243212371,0.06405412529654649,0.04041824092786232,0.058342852121957375,0.058167120639662326
145,174,Western Stories,0.11070686070685817,0.11213617463617206,0.04762214137214052,0.017021829521829485,0.06769750519750381,0.052949584199583205,0.07321985446985294,0.04158004158004089,0.04866164241164153,0.07328482328482175
146,135,Love and Romance,0.08351354134486692,0.0915456698589235,0.03665945834620531,0.02255174544331173,0.05323859540726969,0.045721346926165966,0.05128205128205091,0.0421171866954998,0.04417670682730904,0.059211203789516484
147,228,Christmas Stories,0.07370710488158512,0.09859835669405484,0.03407443209279838,0.012566457225712894,0.03939101014983075,0.05340744320927972,0.04809086515224735,0.04229096181730295,0.04204929917834693,0.05389076848719175
148,323,Western Stories,0.11016209476308743,0.1139027431421394,0.04569825436408995,0.016645885286783093,0.06677057356608458,0.05548628428927703,0.07587281795511104,0.04463840399002511,0.05442643391521219,0.07543640897755498
149,235,Christmas Stories,0.10059612518628908,0.08569299552906107,0.04023845007451563,0.017883755588673615,0.043219076005961234,0.05588673621460504,0.05514157973174364,0.05812220566318924,0.04172876304023843,0.06482861400894185
150,117,Detective and Mystery,0.069564009997222,0.09756549106729466,0.044524669073404945,0.018050541516245334,0.05072665000462765,0.04114597796908213,0.042488197722854205,0.02846431546792525,0.046699990743311416,0.04822734425622447
151,115,Detective and Mystery,0.05699588477366286,0.08395061728394972,0.0372427983539096,0.01563786008230447,0.057098765432099075,0.03374485596707829,0.04742798353909487,0.025411522633744885,0.0420781893004117,0.049794238683127816
152,212,Allegories,0.10836594911937247,0.07729941291585085,0.031066536203522503,0.017367906066536203,0.039383561643835614,0.05332681017612524,0.06824853228962802,0.0511252446183953,0.03840508806262231,0.06629158512720146
153,320,Love and Romance,0.08351354134486692,0.0915456698589235,0.03665945834620531,0.02255174544331173,0.05323859540726969,0.045721346926165966,0.05128205128205091,0.0421171866954998,0.04417670682730904,0.059211203789516484
154,405,Sea and Adventure,0.10714778529046844,0.11922174692976852,0.0445011728991304,0.016972540361528985,0.06506140471919387,0.06368152338898815,0.06623430384986874,0.04277632123637342,0.04829584655719576,0.07078791223954763
